timestamp,source,lux
2021-06-07 13:50:36.196000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,1857.8999
2021-06-07 13:51:21.062000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,5009.3735
2021-06-07 13:51:25.989000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,4121.4014
2021-06-07 13:51:27.043000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,1270.4487
2021-06-07 13:51:29.184000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,318.33
2021-06-07 13:51:30.385000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,1136.9213
2021-06-07 13:51:31.411000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,3052.1323
2021-06-07 13:51:35.369000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,2394.6611
2021-06-07 13:51:40.687000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,1958.8674
2021-06-07 13:51:41.717000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,950.72125
2021-06-07 13:51:42.746000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,665.1175
2021-06-07 13:51:43.812000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,2351.3162
2021-06-07 13:51:44.870000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,2038.7162
2021-06-07 13:51:46.611000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,128.98999
2021-06-07 13:51:47.738000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,108.674995
2021-06-07 13:51:49.680000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,97.6575
2021-06-07 13:51:51.148000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,25.0
2021-06-07 13:51:56.263000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,13.0
2021-06-07 13:52:49.463000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,25.0
2021-06-07 13:52:53.965000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,13.0
2021-06-07 13:52:57.683000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,25.0
2021-06-07 13:53:01.093000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,37.36
2021-06-07 13:53:02.353000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,472.6175
